     0.00000     1        1.2356        1.1539        1.0808        1.0161        0.9587        0.9067     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity
    90.00000     1        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
    90.00000     2        0.3399        0.3353        0.3306        0.3259        0.3212        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
    90.00000     3        0.5864        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   100.00000     1        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   100.00000     2        0.3399        0.3353        0.3306        0.3259        0.3212        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   100.00000     3        0.5864        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   110.00000     1        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   110.00000     2        0.3399        0.3353        0.3306        0.3259        0.3212        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   110.00000     3        0.5864        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   120.00000     1        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   120.00000     2        0.3399        0.3353        0.3306        0.3259        0.3212        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   120.00000     3        0.5864        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   130.00000     1        0.3295        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   130.00000     2        0.3539        0.3353        0.3306        0.3259        0.3212        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   130.00000     3        0.5864        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   140.00000     1        0.3425        0.3149        0.3077        0.3025        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   140.00000     2        0.3678        0.3388        0.3312        0.3260        0.3212        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   140.00000     3        0.5864        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   150.00000     1        0.3554        0.3214        0.3091        0.3028        0.2979        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   150.00000     2        0.3815        0.3460        0.3329        0.3263        0.3213        0.3165        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   150.00000     3        0.5864        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   160.00000     1        0.3681        0.3299        0.3122        0.3038        0.2981        0.2933        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   160.00000     2        0.3950        0.3552        0.3364        0.3274        0.3215        0.3166        0.3118        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   160.00000     3        0.5864        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   170.00000     1        0.3808        0.3397        0.3173        0.3057        0.2987        0.2935        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   170.00000     2        0.4084        0.3657        0.3420        0.3295        0.3222        0.3167        0.3119        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   170.00000     3        0.5866        0.5894        0.5927        0.5962        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   180.00000     1        0.3932        0.3502        0.3242        0.3088        0.2999        0.2939        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   180.00000     2        0.4216        0.3769        0.3494        0.3331        0.3236        0.3172        0.3120        0.3072        0.3024        0.2978        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   180.00000     3        0.5871        0.5896        0.5927        0.5963        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   190.00000     1        0.3797        0.3614        0.3324        0.3135        0.3020        0.2949        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   190.00000     2        0.4069        0.3886        0.3582        0.3381        0.3258        0.3180        0.3123        0.3073        0.3024        0.2977        0.2931        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   190.00000     3        0.5880        0.5899        0.5929        0.5963        0.6002        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   200.00000     1        0.3662        0.3659        0.3405        0.3193        0.3051        0.2966        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   200.00000     2        0.3924        0.3932        0.3667        0.3444        0.3292        0.3195        0.3128        0.3074        0.3024        0.2977        0.2931        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   200.00000     3        0.5897        0.5907        0.5932        0.5965        0.6003        0.6045        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   210.00000     1        0.3529        0.3633        0.3471        0.3258        0.3093        0.2992        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   210.00000     2        0.3780        0.3902        0.3736        0.3512        0.3336        0.3217        0.3137        0.3077        0.3025        0.2976        0.2930        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   210.00000     3        0.5921        0.5921        0.5940        0.5968        0.6004        0.6046        0.6093        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   220.00000     1        0.3396        0.3572        0.3504        0.3317        0.3142        0.3026        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   220.00000     2        0.3637        0.3834        0.3769        0.3574        0.3386        0.3246        0.3151        0.3082        0.3026        0.2976        0.2929        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   220.00000     3        0.5955        0.5942        0.5952        0.5975        0.6007        0.6047        0.6094        0.6146        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   230.00000     1        0.3263        0.3491        0.3499        0.3362        0.3193        0.3069        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   230.00000     2        0.3495        0.3746        0.3761        0.3620        0.3437        0.3282        0.3170        0.3090        0.3028        0.2975        0.2927        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   230.00000     3        0.5996        0.5971        0.5972        0.5987        0.6014        0.6051        0.6095        0.6147        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   240.00000     1        0.3131        0.3397        0.3463        0.3385        0.3239        0.3115        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   240.00000     2        0.3353        0.3643        0.3721        0.3642        0.3482        0.3322        0.3194        0.3101        0.3031        0.2975        0.2925        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   240.00000     3        0.6040        0.6008        0.5999        0.6005        0.6024        0.6056        0.6098        0.6148        0.6204        0.6268        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   250.00000     1        0.3128        0.3295        0.3407        0.3384        0.3273        0.3158        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   250.00000     2        0.3350        0.3532        0.3658        0.3638        0.3514        0.3360        0.3223        0.3117        0.3037        0.2975        0.2923        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   250.00000     3        0.6082        0.6050        0.6034        0.6030        0.6041        0.6066        0.6104        0.6151        0.6206        0.6269        0.6341        0.6423        0.6516        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   260.00000     1        0.3125        0.3220        0.3340        0.3361        0.3290        0.3194        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   260.00000     2        0.3346        0.3451        0.3585        0.3611        0.3530        0.3393        0.3253        0.3136        0.3046        0.2978        0.2923        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   260.00000     3        0.6117        0.6091        0.6073        0.6062        0.6065        0.6082        0.6113        0.6156        0.6208        0.6270        0.6342        0.6423        0.6517        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   270.00000     1        0.3122        0.3176        0.3273        0.3322        0.3291        0.3218        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   270.00000     2        0.3342        0.3403        0.3510        0.3566        0.3527        0.3416        0.3282        0.3158        0.3059        0.2982        0.2923        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   270.00000     3        0.6141        0.6128        0.6113        0.6099        0.6094        0.6103        0.6127        0.6164        0.6213        0.6273        0.6343        0.6424        0.6517        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   280.00000     1        0.3118        0.3147        0.3214        0.3276        0.3276        0.3227        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   280.00000     2        0.3337        0.3370        0.3445        0.3513        0.3509        0.3428        0.3307        0.3182        0.3074        0.2990        0.2926        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   280.00000     3        0.6154        0.6156        0.6149        0.6137        0.6129        0.6131        0.6147        0.6178        0.6221        0.6277        0.6345        0.6425        0.6517        0.6624        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   290.00000     1        0.3114        0.3126        0.3169        0.3227        0.3249        0.3221        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   290.00000     2        0.3332        0.3346        0.3395        0.3459        0.3479        0.3428        0.3325        0.3204        0.3093        0.3001        0.2932        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   290.00000     3        0.6154        0.6173        0.6178        0.6174        0.6166        0.6164        0.6173        0.6196        0.6233        0.6284        0.6349        0.6427        0.6518        0.6625        0.6747        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   300.00000     1        0.3110        0.3109        0.3134        0.3182        0.3214        0.3203        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
