0	35
268.492224	35
536.984448	35
805.476672	35
1173.992064	35
1542.507456	35
1911.022848	35
2278.069104	35
2645.11536	35
3012.161616	35
3374.629776	35
3737.097936	35
4099.566096	35
4444.47168	35
4789.377264	35
5134.282848	35
5477.737584	35
5821.19232	35
6164.647056	35
6508.12008	35
6851.593104	35
7195.066128	35
7477.469424	35
7759.87272	35
8042.276016	35
8371.77396	35
8701.271904	35
9030.769848	35
9360.267792	35
9668.914368	35
9977.560944	35
10286.20752	35
10594.8541	35
10994.87362	35
11394.89314	35
11794.91266	35
12166.74427	35
12538.57589	35
12910.4075	35
13239.18002	35
13567.95254	35
13896.72506	35
14294.5927	35
14692.46033	35
15090.32796	35
15468.76154	35
15847.19513	35
16225.62871	35
16623.51463	35
17021.40055	35
17419.28647	35
17795.61694	35
18171.9474	35
18548.27786	35
18886.26144	35
19224.24502	35
19562.22859	35
19916.46715	35
20270.70571	35
20624.94427	35
21008.66918	35
21392.3941	35
21776.11901	35
22173.71842	35
22571.31782	35
22968.91723	35
23206.27109	35
23443.62494	35
23825.06386	35
24206.50277	35
24552.99026	35
24899.47776	35
25245.96526	35
25590.97447	35
25935.98369	35
26280.9929	35
26650.66654	35
27020.34017	35
27390.0138	35
27767.28914	35
28144.56449	35
28521.83983	35
28921.85935	35
29321.87887	35
29721.89839	35
30086.90858	35
30451.91878	35
30816.92897	35
31191.81468	35
31566.70039	35
31941.5861	35
32341.72754	35
32741.86898	35
33142.01042	35
33514.15294	35
33886.29545	35
34258.43796	35
34626.60588	35
34994.7738	35
35362.94172	35
35737.97983	35
36113.01794	35
36488.05606	35
36845.27556	35
37202.49506	35
37559.71457	35
37940.67799	35
38321.64142	35
38702.60484	35
39010.26386	35
39317.92289	35
39625.58191	35
39976.65665	35
40327.73138	35
40678.80612	35
41046.25471	35
41413.7033	35
41781.1519	35
42158.27484	35
42535.39778	35
42912.52073	35
43300.39092	35
43688.26111	35
44076.1313	35
44414.24594	35
44752.36058	35
45090.47522	35
45488.09902	35
45885.72281	35
46283.3466	35
46663.56022	35
47043.77383	35
47423.98745	35
47779.5275	35
48135.06756	35
48490.60762	35
48874.35082	35
49258.09402	35
49641.83722	35
50020.13669	35
50398.43616	35
50776.73563	35
51132.7847	35
51488.83378	35
51844.88285	35
52203.21792	35
52561.55299	35
52919.88806	35
53261.78832	35
53603.68858	35
53945.58883	35
54299.64451	35
54653.70019	35
55007.75587	35
55383.70229	35
55759.6487	35
56135.59512	35
56490.80294	35
56846.01077	35
57201.21859	35
57544.01801	35
57886.81742	35
58229.61684	35
58559.78534	35
58889.95385	35
59220.12235	35
59550.29086	35
59866.29226	35
60182.29366	35
60498.29506	35
60859.73909	35
61221.18312	35
61582.62715	35
61943.17507	35
62303.72299	35
62664.27091	35
63024.76397	35
63385.25702	35
63745.75008	35
64125.86616	35
64505.98224	35
64886.09832	35
65246.49994	35
65606.90155	35
65967.30317	35
66321.6545	35
66676.00584	35
67030.35718	35
67418.65409	35
67806.951	35
68195.24791	35
68549.8309	35
