0	14639.80969
1440	15064.56239
2880	15517.63193
4320	16168.9194
5760	16763.57318
7200	17386.54381
8640	18094.46497
10080	18490.90082
11520	18774.06929
12960	18915.65352
14400	18859.01983
15840	18575.85136
17280	18236.04921
18720	17867.9302
20160	17556.44489
21600	17301.59327
23040	17131.69219
24480	17046.74165
25920	17103.37534
27360	17188.32588
28800	17188.32588
30240	17103.37534
31680	16791.89003
33120	16197.23625
34560	15404.36455
36000	14441.59176
37440	13507.13582
38880	12657.63043
40320	11836.44188
41760	11128.52071
43200	10703.76801
44640	10618.81747
46080	10817.0354
47520	10817.0354
48960	10675.45117
50400	10505.55009
51840	10675.45117
53280	11213.47125
54720	12006.34296
56160	12770.89781
57600	13365.55159
59040	13507.13582
60480	13195.65051
61920	12855.84835
63360	12912.48205
64800	13252.28421
66240	13450.50213
67680	13677.0369
69120	14016.83906
70560	14469.90861
72000	15007.92869
73440	15489.31509
74880	16027.33517
76320	16452.08787
77760	16735.25634
79200	16961.79111
80640	17075.05849
82080	17075.05849
83520	16990.10796
84960	16706.93949
86400	16395.45418
87840	16083.96886
89280	15659.21617
90720	15234.46347
92160	14951.295
93600	14753.07707
95040	14639.80969
96480	14583.17599
97920	14498.22546
99360	14384.95807
100800	14158.4233
102240	13960.20537
103680	13903.57168
105120	14101.7896
106560	14384.95807
108000	14724.76023
109440	15092.87923
110880	15489.31509
112320	15914.06778
113760	16310.50364
115200	16706.93949
116640	17131.69219
118080	17471.49435
119520	17811.29651
120960	18151.09867
122400	18802.38614
123840	19481.99046
125280	19425.35676
126720	19227.13884
128160	19170.50514
129600	19142.1883
131040	19142.1883
132480	19085.5546
133920	19000.60406
135360	19113.87145
136800	19283.77253
138240	19481.99046
139680	19736.84207
141120	20020.01054
142560	20246.54531
144000	20444.76324
145440	20586.34747
146880	20954.46648
148320	20954.46648
149760	20926.14963
151200	20897.83278
152640	20926.14963
154080	21096.05071
155520	21379.21918
156960	21407.53602
158400	21435.85287
159840	21435.85287
161280	21379.21918
162720	21379.21918
164160	21407.53602
165600	21350.90233
167040	21407.53602
168480	21294.26864
169920	21096.05071
171360	21039.41702
172800	20954.46648
174240	20727.93171
175680	20642.98117
177120	20699.61486
178560	20671.29801
180000	20869.51594
181440	21350.90233
182880	22115.45719
184320	22936.64574
185760	23814.46798
187200	24692.29023
188640	25456.84509
190080	26164.76625
191520	26957.63796
192960	27693.87597
194400	28316.84659
195840	29166.35199
197280	29732.68892
198720	30015.85739
200160	30582.19432
201600	31148.53125
203040	31431.69972
204480	31998.03665
205920	32281.20511
207360	32564.37358
208800	32564.37358
210240	32847.54205
211680	32847.54205
213120	33130.71051
214560	33413.87898
216000	33413.87898
217440	33413.87898
218880	33413.87898
220320	33130.71051
221760	32847.54205
223200	32281.20511
224640	31998.03665
226080	31714.86818
227520	31148.53125
228960	30299.02585
230400	29732.68892
231840	28883.18352
233280	28146.94551
234720	27297.44011
236160	26362.98418
237600	25343.5777
239040	24239.22068
240480	22880.01205
241920	21605.75395
243360	20954.46648
244800	20529.71378
246240	20246.54531
247680	20048.32739
249120	19963.37685
250560	19906.74315
252000	19821.79261
253440	19765.15892
254880	19708.52523
256320	19623.57469
257760	19595.25784
259200	19538.62415
260640	19425.35676
262080	19255.45568
263520	19057.23776
264960	18745.75244
266400	18434.26713
267840	17952.88074
269280	17386.54381
270720	16650.3058
272160	15829.11724
273600	14922.97815
275040	14045.15591
276480	13252.28421
277920	12657.63043
279360	12261.19457
280800	11978.02611
282240	11666.5408
283680	11355.05548
285120	11071.88702
286560	10873.66909
288000	10732.08486
289440	10477.23324
290880	10363.96585
292320	10477.23324
293760	10647.13432
295200	10760.4017
296640	10788.71855
298080	10788.71855
299520	10675.45117
300960	10477.23324
302400	10448.91639
303840	10703.76801
305280	11015.25332
306720	11326.73864
308160	11553.27341
309600	11779.80818
311040	11949.70926
312480	12091.29349
313920	12289.51142
315360	12657.63043
316800	13139.01682
318240	13507.13582
319680	13648.72006
321120	13677.0369
322560	13677.0369
324000	13620.40321
325440	13450.50213
326880	13054.06628
328320	12459.4125
329760	11808.12503
331200	11128.52071
332640	10562.18378
334080	10080.79739
335520	9769.312074
336960	9627.727841
338400	9627.727841
339840	9486.143608
341280	9259.608836
342720	9061.390909
344160	9004.757216
345600	9033.074063
347040	9259.608836
348480	9372.876222
349920	9486.143608
351360	9429.509915
352800	9174.658296
354240	9004.757216
355680	8721.58875
357120	8381.786591
358560	8211.885512
360000	8268.519205
361440	8438.420284
362880	8664.955057
364320	8891.48983
365760	9146.341449
367200	9061.390909
368640	9004.757216
370080	8834.856137
371520	8834.856137
372960	8863.172983
374400	8919.806676
375840	9033.074063
377280	9259.608836
378720	9627.727841
380160	10024.16369
381600	10448.91639
383040	10703.76801
384480	10930.30278
385920	11015.25332
387360	11071.88702
388800	11411.68918
390240	11808.12503
391680	12062.97665
393120	12147.92719
394560	12232.87773
396000	12147.92719
397440	12261.19457
398880	12685.94727
400320	13223.96736
401760	13846.93798
403200	14243.37384
404640	14384.95807
