0.00	1212.82
1212.83	1349.29
2562.11	1312.25
3874.36	1539.56
5413.92	1559.31
6973.23	1519.63
8492.86	1101.93
9594.79	1150.97
10745.76	1225.86
11971.62	1282.74
13254.35	1346.73
14601.08	1355.68
15956.77	1479.69
17436.46	1634.72
19071.18	1580.65
20651.83	1314.78
21966.61	1303.55
23270.16	1495.85
24766.01	1200.26
25966.27	1303.03
27269.30	1514.94
28784.25	1549.05
30333.30	1310.37
31643.66	1278.28
32921.94	1229.19
34151.13	1277.70
35428.83	1173.89
36602.71	1187.69
37790.40	1243.35
39033.75	1412.24
40445.99	1351.41
41797.40	1065.25
42862.65	1166.30
44028.95	983.51
45012.46	986.26
45998.72	1151.50
47150.23	1157.33
48307.56	1130.10
49437.66	1292.71
50730.37	1379.51
52109.87	1452.87
53562.75	998.29
54561.03	924.57
55485.61	1157.07
56642.67	1176.10
57818.78	1200.61
59019.39	1095.70
60115.08	1163.89
61278.98	1191.39
62470.37	1190.89
63661.26	1216.44
64877.69	1200.21
66077.90	1245.08
67322.99	1225.11
68548.10	1123.62
69671.72	1160.23
70831.95	1246.05
72078.00	1080.05
73158.05	1138.52
74296.56	1272.21
75568.77	1176.63
76745.40	1071.02
77816.42	1174.52
78990.94	1244.56
80235.50	1182.77
81418.27	1126.50
82544.78	1029.63
83574.40	1106.09
84680.49	1188.14
85868.63	1142.98
87011.61	1334.02
88345.63	1027.73
89373.36	806.87
90180.23	909.65
91089.88	1216.17
92306.05	1147.70
93453.76	1165.90
94619.66	1190.19
95809.85	1199.98
97009.83	1307.77
98317.60	1351.15
99668.75	1304.13
100972.87	1435.13
102408.01	1218.79
103626.80	1183.31
104810.11	1256.29
106066.41	977.19
107043.59	1290.09
108333.69	1280.12
109613.81	1297.62
110911.42	1030.57
111942.00	1078.10
113020.10	1037.61
114057.71	1093.18
115150.89	1224.92
116375.81	1035.66
117411.47	1166.36
118577.83	1231.03
119808.86	1344.98
121153.84	1294.39
122448.23	1378.99
123827.22	865.84
124693.05	920.93
125613.99	980.15
126594.13	1602.75
128196.89	1553.00
129749.89	1461.86
131211.75	1679.30
132891.05	1634.08
134525.13	1484.38
136009.51	1163.16
137172.67	1114.47
138287.14	1623.23
139910.37	1944.63
141855.00	1797.29
143652.29	1774.75
145427.04	1694.86
147121.90	1886.01
149007.91	1072.27
150080.19	795.64
150875.83	954.65
151830.48	1363.60
153194.08	1626.78
154820.85	1132.02
155952.87	1455.24
157408.11	1265.16
158673.27	1526.27
160199.54	1541.77
161741.31	1705.10
163446.41	1719.32
165165.73	1188.48
166354.21	1116.79
167471.01	1351.82
168822.82	1962.10
170784.92	1933.26
172718.17	1687.10
174405.27	1781.34
176186.62	1610.29
177796.90	1742.78
179539.68	1736.46
181276.14	1654.62
182930.76	1725.82
184656.58	1699.92
186356.50	1419.66
187776.16	1387.28
189163.44	1131.91
190295.35	1337.86
191633.20	1662.39
193295.59	1806.65
195102.24	1526.96
196629.20	1219.22
197848.42	973.85
198822.27	966.14
199788.40	1460.46
201248.87	1183.90
202432.77	1093.68
203526.45	1527.01
205053.46	1748.14
206801.61	1749.54
208551.15	2000.80
210551.95	1716.82
212268.77	1539.21
213807.98	1503.68
215311.66	1322.51
216634.17	1767.06
218401.23	1798.79
220200.02	1887.33
222087.34	1316.96
223404.30	1350.88
224755.18	1426.21
226181.40	1308.68
227490.08	1158.57
228648.65	1112.60
229761.25	1420.32
231181.57	1519.26
232700.83	1477.12
234177.95	1427.29
235605.24	1650.78
237256.01	1688.06
238944.07	1272.12
240216.19	1349.94
241566.13	1279.28
242845.41	1453.11
244298.52	1773.21
246071.73	1651.10
247722.83	1453.30
249176.13	1643.35
250819.47	1658.52
252478.00	1647.64
254125.64	1772.63
255898.27	2038.54
257936.81	1592.95
259529.76	1700.51
261230.27	1679.02
262909.29	1835.80
264745.08	1830.63
266575.72	1661.60
268237.31	1347.18
269584.49	1648.28
271232.77	1811.96
273044.73	1789.97
274834.70	1691.94
276526.64	1732.43
278259.08	1631.22
279890.30	1541.34
281431.63	1781.67
283213.30	1816.39
285029.69	1557.61
286587.30	1695.68
288282.98	1790.85
290073.83	1681.44
291755.27	1645.53
293400.80	1511.44
294912.25	1486.94
296399.19	1118.43
297517.61	1472.33
298989.94	1675.39
300665.33	1566.50
302231.82	1584.48
303816.31	1617.61
305433.92	1611.15
307045.07	1424.39
308469.46	1699.13
310168.59	1559.22
311727.81	1098.99
312826.80	1052.93
313879.73	1167.70
315047.42	1644.15
316691.57	1696.41
318387.98	1590.48
319978.46	1582.70
321561.16	1638.14
323199.30	1808.38
325007.68	1641.76
326649.44	1457.98
328107.42	1689.05
329796.47	1314.78
331111.25	1740.55
332851.80	1698.71
334550.51	1438.86
335989.38	1232.84
337222.22	1472.24
338694.46	1451.57
340146.03	1358.45
341504.48	1438.68
342943.17	1380.80
344323.96	1433.53
345757.50	1400.25
347157.75	1328.90
348486.64	1222.55
349709.20	1209.03
350918.23	1460.11
352378.34	1369.85
353748.18	1406.56
355154.74	1874.09
357028.83	2184.06
359212.89	2090.11
361303.00	1899.10
363202.10	1835.40
365037.50	1573.76
366611.25	1181.20
367792.45	1374.17
369166.62	1477.65
370644.27	1744.59
372388.86	1835.30
374224.16	1773.09
375997.25	1777.49
377774.74	1925.03
379699.77	1832.06
381531.84	1791.02
383322.85	1817.38
385140.23	1612.62
386752.85	1623.79
388376.64	1554.47
389931.11	1632.29
391563.40	1557.70
393121.10	1510.72
394631.82	1556.56
396188.38	924.90
397113.28	0.00
