0	-1022.89
1440	-1033.29
2880	-1050.58
4320	-1088.41
5760	-1141.2
7200	-1191.75
8640	-1286.27
10080	-1330.36
11520	-1330.36
12960	-1359.51
14400	-1425.18
15840	-1327.11
17280	-1322.23
18720	-1241.74
20160	-1233.45
21600	-1195.1
23040	-1163.17
24480	-1191.75
25920	-1200.12
27360	-1228.46
28800	-1183.36
30240	-1159.8
31680	-1158.11
33120	-1119.13
34560	-1083.27
36000	-996.79
37440	-942.42
38880	-914.13
40320	-855.29
41760	-806.65
43200	-777.63
44640	-720.95
46080	-750.27
47520	-742.95
48960	-739.29
50400	-709.91
51840	-706.22
53280	-719.11
54720	-770.34
56160	-797.6
57600	-840.92
59040	-883.9
60480	-867.82
61920	-849.9
63360	-874.97
64800	-894.58
66240	-908.8
67680	-889.24
69120	-930.06
70560	-1000.28
72000	-989.81
73440	-986.31
74880	-1060.93
76320	-1062.65
77760	-1057.48
79200	-1060.93
80640	-1057.48
82080	-1083.27
83520	-1153.05
84960	-1180
86400	-1098.67
87840	-1047.13
89280	-989.81
90720	-949.47
92160	-938.89
93600	-917.67
95040	-944.18
96480	-933.59
97920	-928.29
99360	-921.21
100800	-919.44
102240	-901.7
103680	-896.36
105120	-921.21
106560	-928.29
108000	-937.12
109440	-942.42
110880	-981.06
112320	-1015.95
113760	-1002.02
115200	-1010.73
116640	-1033.29
118080	-1050.58
119520	-1090.12
120960	-1078.12
122400	-1125.93
123840	-1297.75
125280	-1310.82
126720	-1238.43
128160	-1266.54
129600	-1278.06
131040	-1263.24
132480	-1276.42
133920	-1215.15
135360	-1256.64
136800	-1338.48
138240	-1315.72
139680	-1273.13
141120	-1266.54
142560	-1291.19
144000	-1331.99
145440	-1274.77
146880	-1369.19
148320	-1422
149760	-1353.05
151200	-1327.11
152640	-1309.19
154080	-1330.36
155520	-1382.05
156960	-1436.28
158400	-1404.47
159840	-1362.74
161280	-1394.87
162720	-1372.41
164160	-1369.19
165600	-1338.48
167040	-1336.86
168480	-1353.05
169920	-1349.82
171360	-1325.49
172800	-1336.86
174240	-1312.46
175680	-1307.56
177120	-1330.36
178560	-1320.6
180000	-1315.72
181440	-1348.2
182880	-1370.8
184320	-1412.44
185760	-1455.26
187200	-1467.86
188640	-1525.64
190080	-1533.38
191520	-1571.88
192960	-1591.75
194400	-1659.73
195840	-1736.77
197280	-1774.67
198720	-1774.67
200160	-1789.14
201600	-1803.55
203040	-1817.9
204480	-1888.73
205920	-1817.9
207360	-1860.58
208800	-1846.41
210240	-1817.9
211680	-1860.58
213120	-1930.5
214560	-1888.73
216000	-1860.58
217440	-1846.41
218880	-1860.58
220320	-1846.41
221760	-1888.73
223200	-1902.72
224640	-1774.67
226080	-1748.47
227520	-1733.83
228960	-1702.9
230400	-1667.21
231840	-1640.22
233280	-1597.84
234720	-1544.2
236160	-1534.93
237600	-1486.69
239040	-1441.04
240480	-1372.41
241920	-1330.36
243360	-1297.75
244800	-1264.89
246240	-1250.02
247680	-1238.43
249120	-1236.77
250560	-1230.13
252000	-1200.12
253440	-1201.79
254880	-1195.1
256320	-1193.42
257760	-1211.81
259200	-1191.75
260640	-1185.04
262080	-1193.42
263520	-1181.68
264960	-1156.42
266400	-1139.51
267840	-1122.54
269280	-1093.54
270720	-1048.86
272160	-1005.51
273600	-963.53
275040	-935.36
276480	-910.58
277920	-924.75
279360	-898.14
280800	-874.97
282240	-848.11
283680	-840.92
285120	-804.84
286560	-773.99
288000	-748.44
289440	-735.63
290880	-746.62
292320	-764.88
293760	-761.23
295200	-750.27
296640	-790.34
298080	-773.99
299520	-768.52
300960	-763.05
302400	-755.75
303840	-766.7
305280	-752.1
306720	-781.26
308160	-781.26
309600	-801.22
311040	-806.65
312480	-860.66
313920	-855.29
315360	-880.33
316800	-876.76
318240	-908.8
319680	-922.98
321120	-947.7
322560	-919.44
324000	-910.58
325440	-905.25
326880	-878.54
328320	-862.45
329760	-824.72
331200	-793.97
332640	-757.58
334080	-730.13
335520	-711.75
336960	-691.46
338400	-684.07
339840	-667.39
341280	-663.68
342720	-641.36
344160	-624.56
345600	-626.43
347040	-648.81
348480	-654.39
349920	-659.97
351360	-665.54
352800	-639.5
354240	-609.59
355680	-592.7
357120	-590.82
358560	-568.21
360000	-562.55
361440	-596.45
362880	-587.06
364320	-602.09
365760	-609.59
367200	-622.69
368640	-613.34
370080	-615.21
371520	-583.29
372960	-603.96
374400	-607.71
375840	-609.59
377280	-622.69
378720	-646.95
380160	-672.96
381600	-691.46
383040	-709.91
384480	-730.13
385920	-739.29
387360	-752.1
388800	-815.69
390240	-803.03
391680	-804.84
393120	-815.69
394560	-824.72
396000	-806.65
397440	-803.03
398880	-822.91
400320	-837.32
401760	-887.46
403200	-905.25
404640	-933.59
406080	-977.56
407520	-956.5
408960	-931.83
410400	-931.83
411840	-935.36
413280	-979.31
414720	-1117.43
416160	-1200.12
417600	-1268.18
419040	-1327.11
420480	-1393.27
421920	-1410.85
423360	-1407.66
424800	-1511.66
426240	-1489.82
427680	-1422
429120	-1394.87
430560	-1385.26
432000	-1351.44
433440	-1314.09
434880	-1328.74
436320	-1398.07
437760	-1374.01
439200	-1385.26
440640	-1425.18
442080	-1466.29
443520	-1486.69
444960	-1522.54
446400	-1565.75
447840	-1585.65
449280	-1568.81
450720	-1803.55
452160	-1803.55
453600	-1760.14
455040	-1662.71
456480	-1671.69
457920	-1679.15
459360	-1648.02
460800	-1773.89
462240	-1648.42
463680	-1592.46
465120	-1593.99
466560	-1555.72
468000	-1568.01
469440	-1481.18
470880	-1430.72
472320	-1476.48
473760	-1443.38
475200	-1379.63
476640	-1324.66
478080	-1311.62
479520	-1352.21
480960	-1306.68
482400	-1365.07
483840	-1324.56
485280	-1257.32
486720	-1224.13
488160	-1123.24
489600	-1080.56
491040	-1068.61
492480	-1113.24
493920	-1075.61
495360	-1037.66
496800	-1056.63
498240	-1084.14
499680	-1078.99
501120	-1150.51
502560	-1185.93
504000	-1197.77
505440	-1323.16
506880	-1349.13
508320	-1315.02
509760	-1297.05
511200	-1300.29
512640	-1301.92
514080	-1331.24
515520	-1449.81
516960	-1345.84
518400	-1408.53
519840	-1394.18
521280	-1378.13
522720	-1378.12
524160	-1464
525600	-1531.13
527040	-1515.61
528480	-1546.57
529920	-1633.52
531360	-1639.53
532800	-1548.11
534240	-1621.4
535680	-1731.66
537120	-1733.12
538560	-1691.81
540000	-1554.25
541440	-1568.08
542880	-1457.67
544320	-1349.06
545760	-1245.93
547200	-1209.43
548640	-1242.73
550080	-1111.66
551520	-1063.72
552960	-997.9
554400	-994.42
555840	-985.69
557280	-929.39
558720	-999.6
560160	-1048.2
561600	-1029.16
563040	-1018.77
564480	-1072.32
565920	-1121.81
567360	-1350.7
