   0.00000000       41.5048714    
   0.00000000       13.5727434    
   9.06170368       11.8445282    
   18.1203594       9.96695995    
   27.1820641       8.84834385    
   36.2437706       8.22350407    
   45.3024254       7.67181587    
   54.3641281       7.25423956    
   63.4258308       6.90676785    
   72.4844894       7.03478384    
   81.5461960       7.70229626    
   90.6078949       9.34821606    
   93.2596588       9.32688046    
   99.6665497       9.27201557    
   108.728256       7.84555197    
   117.789963       7.90346432    
   126.851662       6.60196781    
   135.910324       4.91032839    
   144.972031       3.43814397    
   154.033722       2.07568789    
   163.092392      0.670560002    
   172.154083     -0.905256033    
   181.215790      -2.53593588    
   190.274445      -3.42290378    
   199.336151      -4.59333611    
   208.397842      -6.15696001    
   217.456512      -8.48867989    
   226.518204      -10.9362240    
   235.579926      -12.7802639    
   244.638580      -13.3593845    
   253.700272      -12.9143753    
   262.761993      -12.5943356    
   271.820648      -12.1493282    
   280.882355      -11.8414793    
   289.944061      -11.5854473    
   299.002686      -11.3873281    
   308.064423      -11.2257843    
   317.126099      -11.1648245    
   326.184784      -11.1709204    
   335.246490      -11.1831112    
   344.308167      -11.2379761    
   353.366821      -11.2593117    
   362.428528      -11.1252003    
   371.490265      -11.0337601    
   380.548889      -11.1678715    
   389.610596      -11.1861601    
   398.672302      -11.1739683    
   407.730957      -11.1678715    
   416.792694      -11.1678715    
   425.854370      -11.2562637    
   434.913025      -11.4940081    
   443.974731      -11.6037359    
   453.036407      -11.5244884    
   462.095093      -11.5275354    
   471.156799      -11.6037359    
   480.218506      -11.7073679    
   489.277161      -11.9877844    
   498.338837      -12.3535433    
   507.400543      -12.5669041    
   516.459229      -12.6278639    
   525.520935      -12.5211849    
   534.582642      -12.3444004    
   543.641296      -12.0548401    
   552.702942      -11.8963432    
   561.761658      -11.8963432    
   570.823364      -12.0152159    
   579.885071      -12.1980963    
   588.943726      -12.3870716    
   598.005371      -12.5882397    
   607.067078      -12.7619753    
   616.125793      -12.7833118    
   625.187439      -12.8137922    
   634.249207      -12.7619753    
   643.307861      -12.6034794    
   652.369568      -12.3687849    
   661.431274      -12.1554241    
   670.489929      -12.0213118    
   679.551575      -11.9176798    
   688.613281      -11.9481602    
   697.671936      -11.9481602    
   706.733643      -11.8536720    
   715.795349      -11.3568478    
   724.854004      -10.8600245    
   733.915771      -10.3113842    
   742.974426      -9.99743938    
   752.036133      -9.97610378    
   761.097778      -10.3266239    
   770.156433      -10.8600245    
   779.218140      -11.3385601    
   788.279846      -11.5641117    
   797.338501      -11.5031528    
   806.400208      -11.1099606    
   815.461914      -10.5399847    
   824.520630      -10.0858316    
   833.582336      -9.86942387    
   842.640930      -9.74750423    
   851.702637      -9.63777637    
   860.764343      -9.69873619    
   869.822998      -9.72921562    
   878.884705      -9.45184803    
   887.946411      -8.61364841    
   897.005066      -7.56818390    
   906.066711      -6.95858383    
   915.128418      -6.37336779    
   924.187134      -5.77291203    
   933.248840      -5.14807177    
   942.307495      -4.57200003    
   951.369202      -3.95630383    
   960.430908      -3.16991997    
   969.489563      -2.13969588    
   978.551270      -1.43255997    
   987.612915     -0.609600008    
   996.671570      0.323087990    
   1005.73328       1.87452006    
   1014.79498       3.56615996    
   1023.85370       5.37667179    
   1032.91541       7.08659983    
   1041.97400       8.07110405    
   1051.03577       8.20826435    
   1060.09741       8.63803196    
   1069.15613       7.24204826    
   1078.21777       8.00709629    
   1087.27954       9.09827995    
   1096.33813       8.18083191    
   1105.39978       7.32129622    
   1114.45862       7.35482359    
   1123.52026       7.57428026    
   1132.58191       8.11072826    
   1141.64062       9.99439240    
   1150.70227       12.1157999    
   1150.70227       41.5048714    
