   0.00000000       46.2780380    
   0.00000000       9.47318363    
   9.10742378       9.15009594    
   18.2148476       6.61111212    
   27.3253212       5.11454439    
   36.4327431       4.87984800    
   45.5401688       4.63600779    
   54.6475906       4.25500822    
   63.7550163       3.47776794    
   72.8624420       2.86511993    
   81.9729156       2.76758409    
   91.0803375       2.89255190    
   100.187767       4.07822418    
   109.295181       5.04748774    
   118.402603       5.12673569    
   127.510033       5.76986408    
   136.407150       7.28167200    
   136.620514       7.31824827    
   145.727921       7.78763962    
   154.835342       6.67816782    
   163.942780       6.10209608    
   173.050201       6.15696001    
   182.157623       6.07161617    
   191.268097       6.05332804    
   200.375534       5.78510380    
   209.482956       5.00786400    
   218.590363       4.22452784    
   227.697784       3.81304812    
   236.808258       3.24002409    
   245.915680       2.04216003    
   255.023117      0.624839962    
   264.130524      -1.58800805    
   273.237976      -4.34949636    
   282.348450      -6.87323999    
   291.455841      -10.4759760    
   300.563263      -13.9720316    
   309.670685      -16.0660076    
   318.778137      -18.2940960    
   327.885559      -20.4185505    
   336.996033      -22.2473507    
   346.103455      -24.5821209    
   355.210876      -26.1487923    
   364.318298      -26.0238228    
   373.425720      -25.5849133    
   382.536194      -25.2862072    
   391.643616      -25.1886711    
   400.751068      -25.1185684    
   409.858490      -25.0789433    
   418.965912      -25.1886711    
   428.076355      -25.3989849    
   437.183777      -25.6032009    
   446.291199      -25.7495041    
   455.398621      -25.8257046    
   464.506042      -25.8287506    
   473.616516      -25.6397762    
   482.723938      -25.2496300    
   491.831360      -24.8442478    
   500.938812      -24.3626633    
   510.046234      -23.9146080    
   519.156677      -23.6524792    
   528.264099      -23.2897682    
   537.371582      -22.8173275    
   546.479004      -22.4088955    
   555.586426      -21.9669361    
   564.696899      -21.6834717    
   573.804321      -21.4518223    
   582.911682      -21.2658958    
   592.019104      -21.1317844    
   601.126526      -21.0403442    
   610.237000      -20.9824314    
   619.344421      -20.7446880    
   628.451904      -20.2387199    
   637.559326      -19.6382637    
   646.666748      -18.9920883    
   655.777222      -18.4708786    
   664.884583      -17.8338470    
   673.992065      -17.3095932    
   683.099426      -16.7243748    
   692.206909      -16.0964890    
   701.317322      -15.6697683    
   710.424805      -15.2247601    
   719.532166      -14.9809208    
   728.639648      -14.6974564    
   737.747070      -14.3560791    
   746.857544      -14.1000471    
   755.964966      -13.8714476    
   765.072388      -13.7678156    
   774.179810      -13.4203434    
   783.287231      -12.5059433    
   792.397705      -11.0215683    
   801.505188      -8.73252010    
   810.612549      -6.41603994    
   819.720032      -3.93191981    
   828.830444      -2.59994388    
   837.937866      -1.68859196    
   847.045288     -0.478536010    
   856.152710      0.935736001    
   865.260132       2.77977586    
   874.370605       4.27939177    
   883.478027       4.23367214    
   892.585449       4.24586391    
   901.692932       4.27634382    
   910.803345       4.27024794    
   919.910828       4.24891186    
   929.018188       4.37692785    
   938.125671       4.34644794    
   945.952881       4.37997580    
   947.233032       4.38302422    
   956.343567       4.59333611    
   965.450928       5.24865580    
   974.558411       5.76681614    
   983.665771       5.02005577    
   992.776245       4.55371189    
   1001.88373       5.17245579    
   1010.99109       5.30656815    
   1020.09857       5.46811199    
   1029.20593       6.55319977    
   1038.31641       5.96188784    
   1047.42383       3.65759993    
   1056.53125       3.35279989    
   1202.26221       3.35279989    
   1211.36975       3.80695200    
   1220.47705       6.26668787    
   1229.58765       8.59535980    
   1238.69495       9.56462383    
   1247.80249       8.01928806    
   1256.90991       6.02284813    
   1266.02026       5.12978411    
   1275.12781       5.09930372    
   1284.23523       5.14502382    
   1293.34265       5.48640013    
   1302.45312       5.66013575    
   1311.56055       5.78205585    
   1320.66785       5.30656815    
   1329.77527       5.19988775    
   1338.88574       5.57479239    
   1347.99316       6.23620749    
   1357.10071       6.31545591    
   1366.20813       6.16000795    
   1375.31860       6.16305590    
   1384.42603       6.27583218    
   1393.53345       6.26059246    
   1402.64392       5.98627186    
   1411.75134       5.92226410    
   1420.85864       5.83082390    
   1429.96619       5.73633575    
   1439.07654       5.60527182    
   1448.18396       5.59003210    
   1457.29150       5.59917641    
   1466.39893       5.59003210    
   1475.50940       5.64184809    
   1484.61682       5.68147182    
   1493.72424       5.77900791    
   1502.83154       5.58393574    
   1511.94214       5.16331196    
   1521.04944       4.35864019    
   1530.15698       4.64515209    
   1539.26733       4.45312786    
   1548.37488       4.35559177    
   1557.48230       4.60552788    
   1566.58972       5.64794397    
   1575.70020       6.99516010    
   1584.80762       9.45489597    
   1593.91504       8.83005619    
   1603.02551       6.93115187    
   1603.02551       46.2780380    
